"";"ts";"depth";"p";"dt";"Toptode";"O2Concentration";"AirSaturation";"SNoptode";"Tec";"Conductivity";"Salinity";"SNec";"Chlorophyll";"Turbidity";"pW";"station"
"655";"2018-07-17 14:29:01";1.93415695;123.372;2018-07-18 10:00:00;"28.602";"312.065";"129.098";"829";"28.566";"61.886";"38.544";"1413";"472";"713";19.429;12
"656";"2018-07-17 14:29:07";2.466849;128.723;2018-07-18 10:00:00;"28.548";"313.477";"129.559";"829";"28.53";"61.825";"38.53";"1413";"516";"704";24.78;12
"657";"2018-07-17 14:29:14";2.48208015;128.876;2018-07-18 10:00:00;"28.498";"314.937";"130.047";"829";"28.469";"61.746";"38.524";"1413";"556";"703";24.933;12
"658";"2018-07-17 14:29:21";2.3973631;128.025;2018-07-18 10:00:00;"28.449";"314.88";"129.912";"829";"28.436";"61.722";"38.534";"1413";"541";"706";24.082;12
"659";"2018-07-17 14:29:28";2.24813765;126.526;2018-07-18 10:00:00;"28.402";"316.245";"130.368";"829";"28.4";"61.748";"38.583";"1413";"515";"707";22.583;12
"660";"2018-07-17 14:29:35";2.52070555;129.264;2018-07-18 10:00:00;"28.374";"316.917";"130.58";"829";"28.382";"61.737";"38.589";"1413";"551";"711";25.321;12
"661";"2018-07-17 14:29:42";2.5257826;129.315;2018-07-18 10:00:00;"28.351";"316.669";"130.425";"829";"28.349";"61.68";"38.576";"1413";"554";"708";25.372;12
"662";"2018-07-17 14:29:49";2.7720693;131.789;2018-07-18 10:00:00;"28.309";"317.899";"130.835";"829";"28.339";"61.576";"38.51";"1413";"583";"718";27.846;12
"663";"2018-07-17 14:29:55";2.8973032;133.047;2018-07-18 10:00:00;"28.261";"319.813";"131.51";"829";"28.252";"61.499";"38.527";"1413";"577";"713";29.104;12
"664";"2018-07-17 14:30:02";2.89242525;132.998;2018-07-18 10:00:00;"28.194";"320.379";"131.587";"829";"28.208";"61.498";"38.562";"1413";"596";"714";29.055;12
"665";"2018-07-17 14:30:09";3.04234755;134.504;2018-07-18 10:00:00;"28.153";"321.47";"131.941";"829";"28.177";"61.422";"38.534";"1413";"596";"712";30.561;12
"666";"2018-07-17 14:30:16";3.48454865;138.946;2018-07-18 10:00:00;"28.105";"314.42";"128.937";"829";"28.114";"61.414";"38.579";"1413";"605";"717";35.003;12
"667";"2018-07-17 14:30:23";3.62033485;140.31;2018-07-18 10:00:00;"28.049";"301.549";"123.536";"829";"28.072";"61.418";"38.617";"1413";"639";"717";36.367;12
"668";"2018-07-17 14:30:30";4.0262002;144.387;2018-07-18 10:00:00;"28.004";"286.186";"117.149";"829";"28.026";"61.495";"38.71";"1413";"676";"706";40.444;12
"669";"2018-07-17 14:30:37";4.84679085;152.63;2018-07-18 10:00:00;"27.917";"240.566";"98.323";"829";"27.95";"61.335";"38.658";"1413";"606";"705";48.687;12
"670";"2018-07-17 14:30:43";5.2859059;157.041;2018-07-18 10:00:00;"27.823";"186.765";"76.207";"829";"27.849";"61.316";"38.728";"1413";"674";"754";53.098;12
"671";"2018-07-17 14:30:50";5.2279678;156.459;2018-07-18 10:00:00;"27.72";"143.046";"58.261";"829";"27.767";"61.273";"38.765";"1413";"718";"765";52.516;12
"672";"2018-07-17 14:30:57";5.50581185;159.25;2018-07-18 10:00:00;"27.619";"99.224";"40.34";"829";"27.686";"61.274";"38.833";"1413";"812";"911";55.307;12
"673";"2018-07-17 14:31:04";5.7643432;161.847;2018-07-18 10:00:00;"27.523";"68.994";"28.002";"829";"27.608";"61.884";"39.337";"1413";"1042";"1703";57.904;12
"674";"2018-07-17 14:31:11";5.7810676;162.015;2018-07-18 10:00:00;"27.433";"44.117";"17.877";"829";"27.531";"61.558";"39.167";"1413";"1405";"3735";58.072;12
"675";"2018-07-17 14:31:18";5.82257995;162.432;2018-07-18 10:00:00;"27.361";"28.875";"11.685";"829";"27.441";"62.707";"40.074";"1413";"1332";"3578";58.489;12
"676";"2018-07-17 14:31:24";6.11167315;165.336;2018-07-18 10:00:00;"27.277";"24.756";"10.003";"829";"27.356";"78.581";"51.975";"1413";"1477";"3337";61.393;12
"677";"2018-07-17 14:31:31";6.27911625;167.018;2018-07-18 10:00:00;"27.062";"21.765";"8.761";"829";"27.204";"78.694";"52.234";"1413";"603";"1663";63.075;12
"678";"2018-07-17 14:31:38";6.2041551;166.265;2018-07-18 10:00:00;"26.867";"18.951";"7.601";"829";"27.021";"78.759";"52.493";"1413";"600";"1627";62.322;12
"679";"2018-07-17 14:31:45";6.54989225;169.738;2018-07-18 10:00:00;"26.684";"15.795";"6.315";"829";"26.84";"78.179";"52.254";"1413";"445";"1172";65.795;12
"680";"2018-07-17 14:31:52";6.50589115;169.296;2018-07-18 10:00:00;"26.461";"13.491";"5.372";"829";"26.638";"78.145";"52.46";"1413";"408";"1062";65.353;12
"681";"2018-07-17 14:31:59";6.5491954;169.731;2018-07-18 10:00:00;"26.28";"11.648";"4.623";"829";"26.467";"77.865";"52.44";"1413";"403";"982";65.788;12
"682";"2018-07-17 14:32:06";7.1638171;175.905;2018-07-18 10:00:00;"26.087";"9.88";"3.908";"829";"26.279";"70.27";"46.795";"1413";"264";"2537";71.962;12
"683";"2018-07-17 14:32:12";7.19417985;176.21;2018-07-18 10:00:00;"25.877";"9.263";"3.65";"829";"26.098";"70.216";"46.94";"1413";"371";"2347";72.267;12
"684";"2018-07-17 14:32:19";7.2040353;176.309;2018-07-18 10:00:00;"25.752";"8.987";"3.533";"829";"25.954";"70.227";"47.099";"1413";"437";"3034";72.366;12
"685";"2018-07-17 14:32:26";7.20990875;176.368;2018-07-18 10:00:00;"25.674";"8.759";"3.438";"829";"25.865";"70.255";"47.213";"1413";"481";"1880";72.425;12
"686";"2018-07-17 14:32:33";7.21269615;176.396;2018-07-18 10:00:00;"25.621";"8.508";"3.337";"829";"25.788";"70.335";"47.354";"1413";"228";"2278";72.453;12
"687";"2018-07-17 14:32:40";7.235294;176.623;2018-07-18 10:00:00;"25.571";"7.964";"3.12";"829";"25.743";"77.257";"52.808";"1413";"245";"1988";72.68;12
"688";"2018-07-17 14:32:47";6.9523729;173.781;2018-07-18 10:00:00;"25.478";"7.099";"2.776";"829";"25.644";"77.489";"53.108";"1413";"385";"840";69.838;12
"689";"2018-07-17 14:32:53";6.56601935;169.9;2018-07-18 10:00:00;"25.488";"6.356";"2.486";"829";"25.605";"78.451";"53.919";"1413";"406";"988";65.957;12
"690";"2018-07-17 14:33:00";5.9843487;164.057;2018-07-18 10:00:00;"25.708";"5.862";"2.302";"829";"25.738";"61.436";"40.632";"1413";"1049";"2741";60.114;12
"691";"2018-07-17 14:33:07";4.631066;150.463;2018-07-18 10:00:00;"26.245";"15.215";"6.035";"829";"26.106";"61.523";"40.369";"1413";"565";"648";46.52;12
"692";"2018-07-17 14:33:14";3.9425782;143.547;2018-07-18 10:00:00;"26.694";"48.87";"19.542";"829";"26.513";"61.526";"40.014";"1413";"622";"647";39.604;12
"693";"2018-07-17 14:33:21";3.2666337;136.757;2018-07-18 10:00:00;"27.072";"96.68";"38.923";"829";"26.883";"61.619";"39.762";"1413";"562";"661";32.814;12
"694";"2018-07-17 14:33:28";1.9243015;123.273;2018-07-18 10:00:00;"27.455";"164.731";"66.777";"829";"27.209";"62.29";"39.971";"1413";"470";"657";19.33;12
"695";"2018-07-17 14:47:52";0.147732199999999;105.487;2018-07-18 00:47:52;"27.249";"270.993";"109.449";"829";"26.449";"62.26";"40.612";"1413";"249";"696";1.48399999999999;13
"696";"2018-07-17 14:47:59";0.240711900000001;106.421;2018-07-18 00:47:59;"27.584";"282.717";"114.869";"829";"26.902";"62.244";"40.203";"1413";"298";"701";2.41800000000001;13
"697";"2018-07-17 14:48:06";0.24359885;106.45;2018-07-18 00:48:06;"27.874";"287.544";"117.434";"829";"27.287";"62.261";"39.882";"1413";"311";"702";2.447;13
"698";"2018-07-17 14:48:13";0.30312975;107.048;2018-07-18 00:48:13;"28.127";"292.691";"120.072";"829";"27.639";"62.286";"39.601";"1413";"311";"703";3.045;13
"699";"2018-07-17 14:48:19";0.57350755;109.764;2018-07-18 00:48:19;"28.324";"297.972";"122.666";"829";"27.924";"62.279";"39.355";"1413";"327";"703";5.761;13
"700";"2018-07-17 14:48:26";0.507406349999999;109.1;2018-07-18 00:48:26;"28.463";"302.153";"124.692";"829";"28.131";"62.282";"39.184";"1413";"336";"700";5.09699999999999;13
"701";"2018-07-17 14:48:33";0.59560765;109.986;2018-07-18 00:48:33;"28.554";"305.649";"126.338";"829";"28.265";"62.28";"39.071";"1413";"319";"702";5.983;13
"702";"2018-07-17 14:48:40";1.0205866;114.255;2018-07-18 00:48:40;"28.604";"307.848";"127.357";"829";"28.379";"62.263";"38.965";"1413";"386";"697";10.252;13
"703";"2018-07-17 14:48:47";1.01053205;114.154;2018-07-18 00:48:47;"28.636";"309.928";"128.291";"829";"28.458";"62.293";"38.921";"1413";"372";"704";10.151;13
"704";"2018-07-17 14:48:54";1.07404495;114.792;2018-07-18 00:48:54;"28.66";"310.907";"128.75";"829";"28.52";"62.256";"38.844";"1413";"390";"698";10.789;13
"705";"2018-07-17 14:49:00";1.1358655;115.413;2018-07-18 00:49:00;"28.673";"312.075";"129.263";"829";"28.55";"62.244";"38.81";"1413";"414";"700";11.41;13
"706";"2018-07-17 14:49:07";1.3311826;117.375;2018-07-18 00:49:07;"28.678";"313.063";"129.685";"829";"28.57";"62.236";"38.789";"1413";"418";"701";13.372;13
"707";"2018-07-17 14:49:14";1.32730015;117.336;2018-07-18 00:49:14;"28.682";"314.532";"130.301";"829";"28.599";"62.293";"38.805";"1413";"398";"703";13.333;13
"708";"2018-07-17 14:49:23";1.7132555;121.213;2018-07-18 00:49:23;"28.692";"314.387";"130.264";"829";"28.614";"62.24";"38.755";"1413";"420";"697";17.21;13
"709";"2018-07-17 14:49:33";2.0103127;124.197;2018-07-18 00:49:33;"28.687";"315.475";"130.704";"829";"28.622";"62.149";"38.684";"1413";"476";"701";20.194;13
"710";"2018-07-17 14:49:40";2.11414335;125.24;2018-07-18 00:49:40;"28.671";"317.108";"131.343";"829";"28.619";"62.151";"38.688";"1413";"474";"702";21.237;13
"711";"2018-07-17 14:49:47";2.37217695;127.832;2018-07-18 00:49:47;"28.658";"318.138";"131.74";"829";"28.614";"62.055";"38.624";"1413";"521";"696";23.829;13
"712";"2018-07-17 14:49:53";2.26545935;126.76;2018-07-18 00:49:53;"28.605";"318.769";"131.879";"829";"28.583";"61.986";"38.601";"1413";"514";"694";22.757;13
"713";"2018-07-17 14:50:00";2.21727715;126.276;2018-07-18 00:50:00;"28.581";"321.415";"132.916";"829";"28.545";"61.968";"38.62";"1413";"500";"696";22.273;13
"714";"2018-07-17 14:50:07";2.48307565;128.946;2018-07-18 00:50:07;"28.55";"321.845";"133.023";"829";"28.501";"61.9";"38.607";"1413";"521";"696";24.943;13
"715";"2018-07-17 14:50:14";2.5361358;129.479;2018-07-18 00:50:14;"28.514";"321.273";"132.701";"829";"28.469";"61.798";"38.561";"1413";"540";"695";25.476;13
"716";"2018-07-17 14:50:21";2.62642765;130.386;2018-07-18 00:50:21;"28.461";"321.3";"132.589";"829";"28.413";"61.781";"38.595";"1413";"557";"694";26.383;13
"717";"2018-07-17 14:50:28";2.6155767;130.277;2018-07-18 00:50:28;"28.416";"321.028";"132.372";"829";"28.372";"61.67";"38.55";"1413";"575";"696";26.274;13
"718";"2018-07-17 14:50:34";2.462867;128.743;2018-07-18 00:50:34;"28.371";"320.891";"132.21";"829";"28.353";"61.864";"38.703";"1413";"547";"693";24.74;13
"719";"2018-07-17 14:50:41";2.277704;126.883;2018-07-18 00:50:41;"28.378";"321.891";"132.638";"829";"28.348";"62.089";"38.867";"1413";"488";"698";22.88;13
"720";"2018-07-17 14:50:48";2.58461665;129.966;2018-07-18 00:50:48;"28.415";"320.873";"132.306";"829";"28.395";"61.906";"38.698";"1413";"513";"695";25.963;13
"721";"2018-07-17 14:50:55";3.183609;135.983;2018-07-18 00:50:55;"28.421";"318.469";"131.329";"829";"28.385";"61.685";"38.55";"1413";"601";"703";31.98;13
"722";"2018-07-17 14:51:02";3.35234625;137.678;2018-07-18 00:51:02;"28.38";"319.366";"131.604";"829";"28.357";"61.659";"38.555";"1413";"622";"705";33.675;13
"723";"2018-07-17 14:51:09";3.3848991;138.005;2018-07-18 00:51:09;"28.333";"318.43";"131.108";"829";"28.339";"61.571";"38.506";"1413";"631";"704";34.002;13
"724";"2018-07-17 14:51:16";3.3166078;137.319;2018-07-18 00:51:16;"28.271";"316.581";"130.204";"829";"28.259";"61.489";"38.514";"1413";"652";"703";33.316;13
"725";"2018-07-17 14:51:22";3.2887338;137.039;2018-07-18 00:51:22;"28.212";"315.616";"129.672";"829";"28.215";"61.492";"38.552";"1413";"632";"704";33.036;13
"726";"2018-07-17 14:51:29";3.7633882;141.807;2018-07-18 00:51:29;"28.157";"313.505";"128.679";"829";"28.18";"61.459";"38.557";"1413";"634";"708";37.804;13
"727";"2018-07-17 14:51:36";4.04919625;144.678;2018-07-18 00:51:36;"28.108";"307.505";"126.109";"829";"28.142";"61.564";"38.663";"1413";"725";"701";40.675;13
"728";"2018-07-17 14:51:43";4.08264505;145.014;2018-07-18 00:51:43;"28.062";"301.512";"123.549";"829";"28.09";"61.561";"38.705";"1413";"754";"699";41.011;13
"729";"2018-07-17 14:51:50";4.71160195;151.332;2018-07-18 00:51:50;"27.993";"270.771";"110.817";"829";"28.049";"61.479";"38.679";"1413";"642";"689";47.329;13
"730";"2018-07-17 14:51:57";4.70841635;151.3;2018-07-18 00:51:57;"27.911";"229.981";"93.987";"829";"27.957";"61.422";"38.714";"1413";"625";"693";47.297;13
"731";"2018-07-17 14:52:03";4.73429935;151.56;2018-07-18 00:52:03;"27.832";"199.089";"81.247";"829";"27.872";"61.394";"38.765";"1413";"612";"688";47.557;13
"732";"2018-07-17 14:52:10";4.78487075;152.068;2018-07-18 00:52:10;"27.766";"177.066";"72.176";"829";"27.795";"61.372";"38.813";"1413";"618";"691";48.065;13
"733";"2018-07-17 14:52:17";4.92742635;153.5;2018-07-18 00:52:17;"27.706";"150.699";"61.363";"829";"27.772";"61.362";"38.825";"1413";"646";"690";49.497;13
"734";"2018-07-17 14:52:24";5.0443976;154.675;2018-07-18 00:52:24;"27.653";"129.566";"52.708";"829";"27.719";"61.339";"38.852";"1413";"649";"699";50.672;13
"735";"2018-07-17 14:52:31";5.3470296;157.715;2018-07-18 00:52:31;"27.607";"102.124";"41.51";"829";"27.682";"61.334";"38.88";"1413";"738";"778";53.712;13
"736";"2018-07-17 14:52:38";5.3615639;157.861;2018-07-18 00:52:38;"27.57";"87.032";"35.352";"829";"27.637";"61.329";"38.913";"1413";"794";"769";53.858;13
"737";"2018-07-17 14:52:45";5.32383445;157.482;2018-07-18 00:52:45;"27.544";"78.437";"31.847";"829";"27.606";"61.311";"38.926";"1413";"721";"754";53.479;13
"738";"2018-07-17 14:52:51";5.59023025;160.158;2018-07-18 00:52:51;"27.511";"63.447";"25.745";"829";"27.575";"61.297";"38.942";"1413";"671";"837";56.155;13
"739";"2018-07-17 14:52:58";5.68639555;161.124;2018-07-18 00:52:58;"27.485";"53.138";"21.552";"829";"27.539";"61.304";"38.977";"1413";"925";"1064";57.121;13
"740";"2018-07-17 14:53:05";5.6395075;160.653;2018-07-18 00:53:05;"27.455";"45.204";"18.324";"829";"27.518";"61.313";"39.001";"1413";"863";"987";56.65;13
"741";"2018-07-17 14:53:12";5.62288265;160.486;2018-07-18 00:53:12;"27.429";"34.561";"14.003";"829";"27.482";"61.293";"39.017";"1413";"693";"856";56.483;13
"742";"2018-07-17 14:53:19";6.0970393;165.249;2018-07-18 00:53:19;"27.387";"27.151";"10.993";"829";"27.457";"71.985";"46.885";"1413";"1520";"3051";61.246;13
"743";"2018-07-17 14:53:26";6.06209725;164.898;2018-07-18 00:53:26;"27.286";"24.091";"9.736";"829";"27.331";"76.605";"50.497";"1413";"753";"2077";60.895;13
"744";"2018-07-17 14:53:32";5.9925118;164.199;2018-07-18 00:53:32;"27.168";"22.035";"8.887";"829";"27.198";"76.176";"50.318";"1413";"1135";"1979";60.196;13
"745";"2018-07-17 14:53:39";6.5798568;170.099;2018-07-18 00:53:39;"27.015";"19.202";"7.723";"829";"27.093";"77.987";"51.817";"1413";"474";"1240";66.096;13
"746";"2018-07-17 14:53:46";6.7703955;172.013;2018-07-18 00:53:46;"26.793";"17.262";"6.915";"829";"26.835";"77.877";"52.026";"1413";"382";"851";68.01;13
"747";"2018-07-17 14:53:53";6.79737355;172.284;2018-07-18 00:53:53;"26.584";"15.939";"6.361";"829";"26.589";"77.82";"52.264";"1413";"389";"850";68.281;13
"748";"2018-07-17 14:54:00";6.7843325;172.153;2018-07-18 00:54:00;"26.372";"15.016";"5.97";"829";"26.423";"77.622";"52.301";"1413";"400";"871";68.15;13
"749";"2018-07-17 14:54:07";7.10020465;175.326;2018-07-18 00:54:07;"26.151";"13.342";"5.283";"829";"26.24";"77.307";"52.268";"1413";"396";"2693";71.323;13
"750";"2018-07-17 14:54:14";7.1042862;175.367;2018-07-18 00:54:14;"25.985";"12.678";"5.005";"829";"26.116";"77.128";"52.271";"1413";"409";"1436";71.364;13
"751";"2018-07-17 14:54:20";7.10159835;175.34;2018-07-18 00:54:20;"25.872";"12.353";"4.866";"829";"26.002";"77.399";"52.615";"1413";"402";"1021";71.337;13
"752";"2018-07-17 14:54:27";6.29345145;167.222;2018-07-18 00:54:27;"25.776";"10.786";"4.242";"829";"25.895";"77.866";"53.108";"1413";"416";"898";63.219;13
"753";"2018-07-17 14:54:34";4.8251885;152.473;2018-07-18 00:54:34;"26.023";"14.86";"5.87";"829";"26.041";"61.598";"40.482";"1413";"609";"707";48.47;13
"754";"2018-07-17 14:54:41";3.0729094;134.871;2018-07-18 00:54:41;"26.55";"65.514";"26.129";"829";"26.432";"61.69";"40.206";"1413";"579";"663";30.868;13
"755";"2018-07-17 14:54:48";1.73983535;121.48;2018-07-18 00:54:48;"27.135";"131.908";"53.166";"829";"26.91";"62.367";"40.286";"1413";"438";"651";17.477;13
"756";"2018-07-17 14:57:43";0.185163;105.797;2018-07-18 00:57:43;"28.015";"283.217";"115.956";"829";"27.475";"62.29";"39.743";"1413";"286";"677";1.86;14
"757";"2018-07-17 14:57:49";0.259128650000001;106.54;2018-07-18 00:57:49;"28.238";"290.795";"119.529";"829";"27.763";"62.335";"39.53";"1413";"273";"685";2.60300000000001;14
"758";"2018-07-17 14:57:56";0.21333565;106.08;2018-07-18 00:57:56;"28.418";"297.429";"122.645";"829";"28.018";"62.341";"39.321";"1413";"267";"681";2.143;14
"759";"2018-07-17 14:58:03";0.6275632;110.241;2018-07-18 00:58:03;"28.519";"300.057";"123.949";"829";"28.193";"62.335";"39.17";"1413";"297";"674";6.304;14
"760";"2018-07-17 14:58:10";0.6592201;110.559;2018-07-18 00:58:10;"28.586";"302.025";"124.909";"829";"28.354";"62.317";"39.024";"1413";"348";"678";6.622;14
"761";"2018-07-17 14:58:17";0.67524765;110.72;2018-07-18 00:58:17;"28.627";"303.417";"125.576";"829";"28.43";"62.339";"38.976";"1413";"358";"679";6.783;14
"762";"2018-07-17 14:58:24";0.95199665;113.5;2018-07-18 00:58:24;"28.662";"305.084";"126.344";"829";"28.494";"62.353";"38.933";"1413";"341";"678";9.563;14
"763";"2018-07-17 14:58:30";1.0424876;114.409;2018-07-18 00:58:30;"28.69";"306.912";"127.164";"829";"28.555";"62.352";"38.882";"1413";"349";"678";10.472;14
"764";"2018-07-17 14:58:37";1.00694825;114.052;2018-07-18 00:58:37;"28.709";"307.875";"127.604";"829";"28.609";"62.35";"38.837";"1413";"361";"680";10.115;14
"765";"2018-07-17 14:58:44";1.04597185;114.444;2018-07-18 00:58:44;"28.724";"307.917";"127.654";"829";"28.634";"62.348";"38.815";"1413";"334";"677";10.507;14
"766";"2018-07-17 14:58:51";1.445466;118.457;2018-07-18 00:58:51;"28.732";"307.363";"127.444";"829";"28.655";"62.316";"38.775";"1413";"418";"682";14.52;14
"767";"2018-07-17 14:58:58";1.4540273;118.543;2018-07-18 00:58:58;"28.735";"307.543";"127.525";"829";"28.664";"62.309";"38.763";"1413";"414";"681";14.606;14
"768";"2018-07-17 14:59:05";1.48160265;118.82;2018-07-18 00:59:05;"28.737";"307.236";"127.401";"829";"28.683";"62.306";"38.745";"1413";"418";"685";14.883;14
"769";"2018-07-17 14:59:12";2.0801968;124.833;2018-07-18 00:59:12;"28.726";"308.166";"127.762";"829";"28.687";"62.193";"38.663";"1413";"467";"684";20.896;14
"770";"2018-07-17 14:59:18";2.06894765;124.72;2018-07-18 00:59:18;"28.706";"308.526";"127.868";"829";"28.687";"62.13";"38.618";"1413";"459";"683";20.783;14
"771";"2018-07-17 14:59:25";2.40204195;128.066;2018-07-18 00:59:25;"28.661";"307.693";"127.422";"829";"28.655";"61.985";"38.541";"1413";"512";"682";24.129;14
"772";"2018-07-17 14:59:32";2.41538165;128.2;2018-07-18 00:59:32;"28.601";"306.888";"126.953";"829";"28.609";"61.879";"38.505";"1413";"519";"678";24.263;14
"773";"2018-07-17 14:59:39";2.82353665;132.3;2018-07-18 00:59:39;"28.522";"301.287";"124.465";"829";"28.55";"61.845";"38.529";"1413";"539";"679";28.363;14
"774";"2018-07-17 14:59:46";2.84205295;132.486;2018-07-18 00:59:46;"28.45";"293.119";"120.937";"829";"28.469";"61.828";"38.583";"1413";"540";"675";28.549;14
"775";"2018-07-17 14:59:53";2.89142975;132.982;2018-07-18 00:59:53;"28.39";"285.586";"117.704";"829";"28.425";"61.809";"38.606";"1413";"546";"678";29.045;14
"776";"2018-07-17 14:59:59";3.4018226;138.109;2018-07-18 00:59:59;"28.333";"279.031";"114.887";"829";"28.366";"61.549";"38.47";"1413";"580";"680";34.172;14
"777";"2018-07-17 15:00:06";3.23766465;136.46;2018-07-18 01:00:06;"28.27";"275.419";"113.273";"829";"28.339";"61.59";"38.52";"1413";"572";"686";32.523;14
"778";"2018-07-17 15:00:13";3.0235326;134.309;2018-07-18 01:00:13;"28.225";"272.007";"111.781";"829";"28.241";"61.788";"38.741";"1413";"544";"681";30.372;14
"779";"2018-07-17 15:00:20";3.6980834;141.085;2018-07-18 01:00:20;"28.189";"267.988";"110.06";"829";"28.223";"61.515";"38.562";"1413";"578";"680";37.148;14
"780";"2018-07-17 15:00:27";4.0214218;144.333;2018-07-18 01:00:27;"28.13";"268.454";"110.136";"829";"28.18";"61.561";"38.63";"1413";"649";"682";40.396;14
"781";"2018-07-17 15:00:34";4.26163595;146.746;2018-07-18 01:00:34;"28.077";"260.99";"106.974";"829";"28.103";"61.466";"38.626";"1413";"625";"669";42.809;14
"782";"2018-07-17 15:00:40";4.8028893;152.183;2018-07-18 01:00:40;"27.997";"241.528";"98.856";"829";"28.049";"61.497";"38.692";"1413";"686";"665";48.246;14
"783";"2018-07-17 15:00:47";4.76296975;151.782;2018-07-18 01:00:47;"27.938";"234.189";"95.752";"829";"27.988";"61.466";"38.72";"1413";"688";"664";47.845;14
"784";"2018-07-17 15:00:54";4.67178195;150.866;2018-07-18 01:00:54;"27.86";"205.912";"84.075";"829";"27.934";"61.443";"38.749";"1413";"676";"660";46.929;14
