alx,b,Deg.C,depth_m,dt,g,kPa,r,ts,w,wlx
748.3,208.6,27.269,0.9769837000000007,2016-11-03T07:49:38.332819,620.4,113.998,657.6,1478195378.3327692,1344.2,1166.7
746.5,209.4,27.25,0.9781783000000008,2016-11-03T07:49:39.731085,621.4,114.01,659.7,1478195379.731058,1348.2,1168.8
753.9,211.9,27.231,0.9739972000000006,2016-11-03T07:49:41.123323,629.2,113.968,667.5,1478195381.1232996,1363.6,1173.0
763.1,213.4,27.22,0.9751918000000006,2016-11-03T07:49:42.521347,631.5,113.98,670.7,1478195382.521323,1372.4,1190.0
755.7,211.4,27.204,0.9761872999999996,2016-11-03T07:49:43.914474,626.7,113.99,664.7,1478195383.914452,1360.6,1181.5
748.3,208.9,27.193,0.9750922500000001,2016-11-03T07:49:45.308047,620.9,113.979,658.1,1478195385.3080225,1346.2,1160.3
752.0,209.6,27.179,0.9729021499999997,2016-11-03T07:49:46.705929,622.4,113.957,660.7,1478195386.7059062,1351.0,1168.8
755.7,211.2,27.166,0.9753909000000001,2016-11-03T07:49:48.099060,626.2,113.982,664.7,1478195388.099031,1359.3,1177.2
750.2,209.6,27.155,0.9718070999999999,2016-11-03T07:49:49.494034,622.2,113.946,659.9,1478195389.4940078,1349.3,1166.7
746.5,208.1,27.147,0.9765855000000002,2016-11-03T07:49:50.887296,618.1,113.994,655.4,1478195390.8872728,1340.2,1164.5
752.0,210.2,27.137,0.9766850500000007,2016-11-03T07:49:52.280809,623.2,113.995,661.2,1478195392.2807803,1352.5,1170.9
753.9,211.7,27.123,0.9783774000000003,2016-11-03T07:49:53.678366,626.7,114.012,665.2,1478195393.678331,1361.6,1177.2
752.0,210.7,27.114,0.9787756000000007,2016-11-03T07:49:55.071406,623.7,114.016,661.9,1478195395.0713754,1354.8,1168.8
748.3,209.4,27.107,0.9736985500000006,2016-11-03T07:49:56.464441,620.4,113.965,658.6,1478195396.4644134,1346.2,1166.7
752.0,209.6,27.1,0.9743953999999996,2016-11-03T07:49:57.857948,621.9,113.972,659.7,1478195397.8579192,1350.0,1164.5
752.0,211.2,27.088,0.9780787500000002,2016-11-03T07:49:59.252182,624.7,114.009,662.9,1478195399.2521536,1357.1,1166.7
750.2,208.9,27.087,0.9764859499999998,2016-11-03T07:50:00.650221,618.9,113.993,657.1,1478195400.6501913,1344.7,1168.8
742.8,207.1,27.078,0.9778796500000007,2016-11-03T07:50:02.043342,615.9,114.007,653.1,1478195402.0433154,1335.4,1160.3
739.1,206.1,27.066,0.9759882000000002,2016-11-03T07:50:03.439445,613.8,113.988,651.1,1478195403.4394197,1330.9,1141.3
742.8,207.6,27.057,0.9797710999999998,2016-11-03T07:50:04.831571,615.4,114.026,653.9,1478195404.8315473,1336.7,1156.1
741.0,207.1,27.051,0.9776805499999998,2016-11-03T07:50:06.224019,616.4,114.005,653.6,1478195406.223989,1336.9,1156.1
741.0,206.6,27.046,0.981762100000001,2016-11-03T07:50:07.624651,614.4,114.046,651.6,1478195407.6246195,1332.1,1143.4
739.1,206.1,27.035,0.9797710999999998,2016-11-03T07:50:09.017533,613.1,114.026,650.1,1478195409.017505,1329.6,1145.5
735.4,205.1,27.027,0.9764859499999998,2016-11-03T07:50:10.411333,610.3,113.993,647.6,1478195410.4113023,1323.8,1147.6
733.6,204.4,27.019,0.9770832499999997,2016-11-03T07:50:11.813429,609.6,113.999,645.6,1478195411.8134077,1320.8,1137.1
733.6,204.6,27.014,0.9791737999999999,2016-11-03T07:50:13.209142,609.8,114.02,646.3,1478195413.2091126,1321.8,1145.5
729.9,203.6,27.002,0.9789747000000002,2016-11-03T07:50:14.607035,604.8,114.018,642.0,1478195414.6070137,1311.8,1128.6
726.2,203.1,26.995,0.9777801000000003,2016-11-03T07:50:16.000054,603.8,114.006,640.8,1478195416.0000288,1309.5,1124.4
720.7,200.8,26.989,0.9789747000000002,2016-11-03T07:50:17.393393,598.2,114.018,635.0,1478195417.3933628,1296.7,1120.2
731.8,204.1,26.98,0.9744949500000001,2016-11-03T07:50:18.791762,607.3,113.973,644.0,1478195418.791735,1317.5,1128.6
739.1,206.1,26.973,0.9755899999999997,2016-11-03T07:50:20.185238,612.8,113.984,650.6,1478195420.185209,1331.6,1147.6
705.9,191.8,26.967,1.0019707499999997,2016-11-03T07:50:21.583090,574.8,114.249,609.8,1478195421.5830624,1243.6,995.3
645.1,180.5,26.961,1.0848958999999996,2016-11-03T07:50:22.973099,543.4,115.082,576.6,1478195422.9730687,1174.3,927.1
648.8,179.2,26.953,1.0928599000000008,2016-11-03T07:50:24.364047,539.1,115.162,571.6,1478195424.364019,1165.8,934.5
611.9,166.1,26.945,1.1383542500000001,2016-11-03T07:50:25.760916,503.4,115.619,533.6,1478195425.7608838,1083.5,871.8
600.9,165.9,26.932,1.1543818000000003,2016-11-03T07:50:27.151858,503.6,115.78,533.3,1478195427.151826,1082.7,862.6
575.1,154.3,26.913,1.180264800000001,2016-11-03T07:50:28.547506,470.9,116.04,500.1,1478195428.5474758,1010.5,809.2
536.4,146.5,26.89,1.2333249499999994,2016-11-03T07:50:29.937515,449.5,116.573,477.4,1478195429.9374876,964.7,768.6
527.2,142.2,26.874,1.2700588999999995,2016-11-03T07:50:31.328149,437.2,116.942,464.1,1478195431.3281262,937.5,748.3
530.8,143.7,26.857,1.2871815000000006,2016-11-03T07:50:32.722798,440.7,117.114,468.1,1478195432.7227738,947.6,755.7
527.2,142.7,26.839,1.3092816,2016-11-03T07:50:34.111580,437.9,117.336,465.4,1478195434.111547,942.3,750.2
519.8,139.9,26.816,1.3361600999999996,2016-11-03T07:50:35.501240,430.1,117.606,456.3,1478195435.50121,923.4,744.7
492.1,132.6,26.789,1.4102252999999996,2016-11-03T07:50:36.890034,409.0,118.35,435.2,1478195436.8900077,880.4,700.4
471.9,124.6,26.755,1.4261533000000006,2016-11-03T07:50:38.279789,388.1,118.51,411.5,1478195438.2797594,828.8,667.2
447.9,118.5,26.722,1.4750323500000007,2016-11-03T07:50:39.673429,369.7,119.001,392.4,1478195439.6733954,788.0,634.1
433.2,116.0,26.683,1.5064901499999994,2016-11-03T07:50:41.063473,361.7,119.317,384.8,1478195441.0634494,772.7,621.2
411.0,109.0,26.649,1.5502921500000006,2016-11-03T07:50:42.452941,341.5,119.757,362.9,1478195442.4529169,726.9,584.3
403.7,108.0,26.616,1.56502555,2016-11-03T07:50:43.842284,338.0,119.905,359.1,1478195443.8422596,720.6,575.1
400.0,106.0,26.58,1.5811526499999995,2016-11-03T07:50:45.231786,330.5,120.067,352.1,1478195445.2317555,705.7,564.0
388.9,102.2,26.545,1.6294344000000007,2016-11-03T07:50:46.626157,320.9,120.552,342.5,1478195446.6261263,684.8,549.3
372.3,97.9,26.512,1.6634805000000008,2016-11-03T07:50:48.016254,307.3,120.894,327.9,1478195448.0162246,657.1,529.0
365.0,96.9,26.482,1.6723404500000005,2016-11-03T07:50:49.403797,303.3,120.983,322.9,1478195449.4037676,647.8,519.8
365.0,96.4,26.457,1.6799062500000002,2016-11-03T07:50:50.802376,302.8,121.059,321.9,1478195450.8023255,645.8,519.8
363.1,96.4,26.429,1.68050355,2016-11-03T07:50:52.195108,303.0,121.065,322.7,1478195452.1950793,647.1,517.9
366.8,97.4,26.409,1.6745305499999998,2016-11-03T07:50:53.588227,304.5,121.005,324.9,1478195453.5881975,651.6,517.9
365.0,97.1,26.389,1.6740328,2016-11-03T07:50:54.976459,305.0,121.0,324.2,1478195454.9764264,651.1,523.5
357.6,93.1,26.364,1.7068843,2016-11-03T07:50:56.364703,291.7,121.33,311.3,1478195456.36468,626.2,505.0
311.5,82.3,26.341,1.8029500500000004,2016-11-03T07:50:57.757138,260.5,122.295,278.6,1478195457.757115,556.5,442.4
300.4,79.3,26.319,1.838887600000001,2016-11-03T07:50:59.144853,250.4,122.656,267.5,1478195459.1448245,535.3,425.8
282.0,74.7,26.301,1.8986176000000001,2016-11-03T07:51:00.537248,236.8,123.256,253.4,1478195460.5372193,507.6,403.7
285.7,75.8,26.281,1.9029978,2016-11-03T07:51:01.924824,238.1,123.3,255.5,1478195461.9247937,514.4,411.0
274.6,71.0,26.264,1.9516777500000004,2016-11-03T07:51:03.317058,224.5,123.789,241.4,1478195463.3170335,482.2,387.1
258.0,68.0,26.243,2.0075252999999997,2016-11-03T07:51:04.709838,214.9,124.35,230.8,1478195464.7098072,463.8,370.5
256.2,67.5,26.224,2.0294262999999995,2016-11-03T07:51:06.097766,211.9,124.57,228.3,1478195466.0977426,459.3,363.1
252.5,66.7,26.202,2.0267384500000007,2016-11-03T07:51:07.485892,209.9,124.543,226.3,1478195467.48587,455.0,363.1
258.0,68.2,26.177,2.0169825499999994,2016-11-03T07:51:08.874033,214.7,124.445,230.8,1478195468.8740122,465.4,372.3
258.0,68.2,26.158,2.0164847999999997,2016-11-03T07:51:10.262199,214.7,124.44,230.8,1478195470.262178,464.9,366.8
258.0,68.2,26.136,2.0168830000000004,2016-11-03T07:51:11.654636,214.9,124.444,230.8,1478195471.6546128,465.1,368.6
258.0,68.2,26.119,2.0220595999999995,2016-11-03T07:51:13.042677,214.4,124.496,230.8,1478195473.0426524,465.4,366.8
258.0,68.2,26.097,2.0194713,2016-11-03T07:51:14.430826,215.2,124.47,230.8,1478195474.430797,465.1,372.3
259.9,68.7,26.081,2.01976995,2016-11-03T07:51:15.817991,216.2,124.473,232.3,1478195475.8179624,468.4,374.2
258.0,68.7,26.066,2.0189735500000006,2016-11-03T07:51:17.206212,215.2,124.465,231.5,1478195477.206181,466.6,370.5
259.9,68.7,26.046,2.0138965000000004,2016-11-03T07:51:18.599193,215.7,124.414,232.0,1478195478.5991607,467.6,374.2
259.9,68.7,26.031,2.0167834499999997,2016-11-03T07:51:19.987549,215.7,124.443,231.8,1478195479.9875257,467.6,370.5
259.9,69.0,26.015,2.0182767,2016-11-03T07:51:21.375296,216.2,124.458,232.8,1478195481.3752687,469.4,370.5
259.9,68.7,26.003,2.015489300000001,2016-11-03T07:51:22.768361,215.9,124.43,232.3,1478195482.768332,467.9,372.3
258.0,68.5,25.991,2.0191726500000002,2016-11-03T07:51:24.155648,215.2,124.467,231.3,1478195484.1556182,465.4,368.6
258.0,68.2,25.976,2.0110095500000007,2016-11-03T07:51:25.547496,215.4,124.385,231.3,1478195485.5474677,465.4,368.6
258.0,68.0,25.961,2.0086203500000006,2016-11-03T07:51:26.935641,214.7,124.361,230.3,1478195486.9356143,464.1,370.5
258.0,68.2,25.951,2.0165843500000005,2016-11-03T07:51:28.325718,214.9,124.441,230.8,1478195488.325694,463.8,368.6
259.9,68.5,25.936,2.0068284500000004,2016-11-03T07:51:29.719115,215.7,124.343,231.8,1478195489.7190895,466.4,372.3
259.9,69.0,25.922,2.0115073000000003,2016-11-03T07:51:31.106873,215.9,124.39,232.3,1478195491.1068425,467.6,372.3
259.9,68.7,25.912,2.012204150000001,2016-11-03T07:51:32.495146,216.4,124.397,232.8,1478195492.4951162,468.4,374.2
259.9,68.7,25.903,2.01260235,2016-11-03T07:51:33.883639,215.7,124.401,232.3,1478195493.883611,467.4,370.5
258.0,68.5,25.892,2.01937175,2016-11-03T07:51:35.271905,215.2,124.469,231.8,1478195495.2718751,466.6,374.2
259.9,68.7,25.882,2.0141951500000004,2016-11-03T07:51:36.664526,215.7,124.417,232.0,1478195496.6644962,467.9,370.5
259.9,69.2,25.871,2.0184757999999996,2016-11-03T07:51:38.052826,216.4,124.46,232.8,1478195498.0528028,469.9,374.2
261.7,69.2,25.862,2.015489300000001,2016-11-03T07:51:39.441134,217.2,124.43,233.8,1478195499.4411035,471.9,376.0
261.7,69.5,25.857,2.0109100000000004,2016-11-03T07:51:40.828289,218.0,124.384,234.6,1478195500.8282604,473.2,376.0
261.7,69.7,25.853,2.0163852499999995,2016-11-03T07:51:42.216487,218.0,124.439,234.8,1478195502.216458,473.2,374.2
261.7,69.2,25.851,2.015489300000001,2016-11-03T07:51:43.608931,217.7,124.43,234.3,1478195503.6089008,472.2,372.3
259.9,69.2,25.842,2.0153897500000006,2016-11-03T07:51:44.999179,216.4,124.429,233.8,1478195504.9991546,471.1,377.9
259.9,69.0,25.834,2.0206659000000005,2016-11-03T07:51:46.386581,215.9,124.482,232.6,1478195506.386553,469.4,376.0
259.9,69.0,25.828,2.0169825499999994,2016-11-03T07:51:47.779564,215.7,124.445,232.8,1478195507.7795415,469.6,370.5
259.9,69.7,25.816,2.01797805,2016-11-03T07:51:49.167047,218.2,124.455,234.8,1478195509.1670244,471.4,376.0
261.7,69.5,25.802,2.0151906500000005,2016-11-03T07:51:50.560009,217.7,124.427,234.3,1478195510.5599706,472.9,377.9
261.7,69.2,25.788,2.0162857000000005,2016-11-03T07:51:51.947466,217.5,124.438,234.1,1478195511.947437,472.7,376.0
259.9,69.2,25.781,2.0134982999999997,2016-11-03T07:51:53.335769,216.7,124.41,233.3,1478195513.3357418,471.4,372.3
259.9,68.7,25.778,2.01499155,2016-11-03T07:51:54.729311,216.2,124.425,232.6,1478195514.7292793,469.1,370.5
258.0,69.2,25.768,2.0192722000000005,2016-11-03T07:51:56.122268,217.2,124.468,233.6,1478195516.1222386,470.9,370.5
259.9,69.0,25.76,2.0213627500000007,2016-11-03T07:51:57.515100,216.2,124.489,232.8,1478195517.515066,469.9,370.5
261.7,69.5,25.75,2.0189735500000006,2016-11-03T07:51:58.903523,217.2,124.465,234.3,1478195518.9034932,472.7,372.3
263.6,70.0,25.742,2.0146929,2016-11-03T07:52:00.292078,218.7,124.422,235.8,1478195520.2920532,475.9,377.9
265.4,70.7,25.729,2.0139960500000007,2016-11-03T07:52:01.684608,221.0,124.415,238.3,1478195521.6845777,481.0,381.5
267.3,70.7,25.719,2.01976995,2016-11-03T07:52:03.076041,221.7,124.473,238.8,1478195523.075997,482.2,381.5
267.3,70.7,25.712,2.01379695,2016-11-03T07:52:04.464066,221.2,124.413,238.3,1478195524.4640422,481.5,383.4
267.3,71.0,25.698,2.01618615,2016-11-03T07:52:05.852327,221.7,124.437,238.8,1478195525.8523028,482.7,383.4
267.3,71.2,25.685,2.0158875,2016-11-03T07:52:07.240823,222.5,124.434,239.9,1478195527.240795,483.7,387.1
269.1,71.2,25.673,2.0218605000000003,2016-11-03T07:52:08.634705,223.0,124.494,239.9,1478195528.6346774,484.0,388.9
254.4,67.7,25.662,2.065562950000001,2016-11-03T07:52:10.022427,210.4,124.933,227.8,1478195530.0224032,459.8,366.8
248.8,66.7,25.649,2.1017991499999997,2016-11-03T07:52:11.411378,207.4,125.297,224.2,1478195531.4113474,454.3,357.6
239.6,64.2,25.63,2.1318632500000008,2016-11-03T07:52:12.804527,199.6,125.599,216.2,1478195532.804498,437.7,348.4
232.2,62.2,25.614,2.161827800000001,2016-11-03T07:52:14.192746,193.3,125.9,209.1,1478195534.1927168,424.1,335.5
217.5,57.6,25.595,2.2084172,2016-11-03T07:52:15.585998,179.7,126.368,195.1,1478195535.5859709,395.6,313.3
208.3,55.6,25.574,2.24316015,2016-11-03T07:52:16.974546,173.9,126.717,189.0,1478195536.9745154,382.8,304.1
186.2,49.3,25.551,2.3133429,2016-11-03T07:52:18.361991,154.5,127.422,168.9,1478195538.3619635,341.5,271.0
191.7,51.1,25.524,2.30328835,2016-11-03T07:52:19.755400,159.3,127.321,173.4,1478195539.7553768,351.8,278.3
184.3,47.8,25.492,2.3386286000000007,2016-11-03T07:52:21.143702,148.7,127.676,162.3,1478195541.1436796,331.2,267.3
160.4,42.5,25.46,2.436983999999999,2016-11-03T07:52:22.536858,131.6,128.664,144.7,1478195542.536831,294.5,232.2
141.9,38.8,25.421,2.5184159,2016-11-03T07:52:23.923697,119.5,129.482,131.4,1478195543.9236681,267.8,208.3
127.2,34.7,25.377,2.58003735,2016-11-03T07:52:25.311304,106.5,130.101,117.5,1478195545.3112798,239.9,189.8
123.5,33.0,25.344,2.6056217000000004,2016-11-03T07:52:26.706723,100.9,130.358,111.5,1478195546.7067015,228.5,180.6
114.3,31.0,25.304,2.654898950000001,2016-11-03T07:52:28.095534,94.4,130.853,105.0,1478195548.095505,214.9,169.6
103.2,28.7,25.256,2.709452350000001,2016-11-03T07:52:29.480175,87.8,131.401,97.4,1478195549.4801447,200.1,158.5
101.4,27.9,25.213,2.7278691000000017,2016-11-03T07:52:30.863548,85.1,131.586,94.4,1478195550.8635163,194.3,153.0
97.7,25.4,25.169,2.7655985500000004,2016-11-03T07:52:32.249092,77.8,131.965,86.6,1478195552.249067,178.7,138.2
88.5,24.2,25.125,2.799445550000001,2016-11-03T07:52:33.636037,73.7,132.305,82.3,1478195553.6360073,170.1,134.6
81.1,22.4,25.08,2.8487228000000013,2016-11-03T07:52:35.017181,68.2,132.8,76.3,1478195555.0171537,157.6,123.5
75.6,20.9,25.029,2.884361699999999,2016-11-03T07:52:36.399264,63.9,133.158,71.7,1478195556.399236,148.2,114.3
75.6,20.9,24.986,2.8754022000000012,2016-11-03T07:52:37.786760,63.7,133.068,71.2,1478195557.7867303,148.0,118.0
64.5,18.1,24.941,2.9418020500000015,2016-11-03T07:52:39.167558,55.1,133.735,62.2,1478195559.1675315,128.9,99.5
64.5,18.4,24.903,2.9455849499999998,2016-11-03T07:52:40.554457,55.4,133.773,62.2,1478195560.5544305,129.1,101.4
60.8,17.1,24.863,2.961811600000001,2016-11-03T07:52:41.936246,51.8,133.936,58.6,1478195561.9362166,121.8,94.0
57.1,16.4,24.822,2.9870973,2016-11-03T07:52:43.316280,49.3,134.19,55.6,1478195563.3162568,115.5,90.3
55.3,15.6,24.782,3.00252755,2016-11-03T07:52:44.703143,47.6,134.345,53.6,1478195564.7031205,111.5,86.6
53.5,15.1,24.745,3.0078036999999997,2016-11-03T07:52:46.083947,46.1,134.398,52.1,1478195566.0839202,108.2,82.9
57.1,15.9,24.716,2.9811242999999994,2016-11-03T07:52:47.464995,48.6,134.13,54.6,1478195567.464963,113.5,88.5
55.3,15.9,24.685,3.0034235000000016,2016-11-03T07:52:48.846422,47.6,134.354,54.1,1478195568.8463924,112.0,88.5
55.3,15.9,24.654,2.99058155,2016-11-03T07:52:50.226487,47.8,134.225,54.1,1478195570.2264566,112.2,88.5
55.3,15.9,24.63,2.983911699999999,2016-11-03T07:52:51.612308,47.8,134.158,54.1,1478195571.6122792,112.2,88.5
55.3,15.9,24.607,2.98659955,2016-11-03T07:52:52.992298,48.1,134.185,54.1,1478195572.9922686,112.5,86.6
55.3,15.6,24.583,2.9854049500000004,2016-11-03T07:52:54.373519,47.6,134.173,53.6,1478195574.3734946,111.5,88.5
55.3,15.6,24.559,2.9893869499999997,2016-11-03T07:52:55.759438,47.6,134.213,53.6,1478195575.7594097,111.5,86.6
55.3,15.9,24.54,2.9877941500000005,2016-11-03T07:52:57.140135,47.3,134.197,53.6,1478195577.1401112,111.5,88.5
55.3,15.6,24.526,2.9924730000000004,2016-11-03T07:52:58.524356,47.6,134.244,53.6,1478195578.5243313,111.5,88.5
55.3,15.6,24.511,2.991676599999999,2016-11-03T07:52:59.905290,47.8,134.236,53.9,1478195579.9052618,111.5,86.6
55.3,15.9,24.498,2.9894865,2016-11-03T07:53:01.285480,47.6,134.214,53.9,1478195581.2854488,111.7,88.5
55.3,15.9,24.49,2.9891878500000013,2016-11-03T07:53:02.671217,47.8,134.211,53.6,1478195582.6711934,111.7,86.6
55.3,15.9,24.478,2.9900838,2016-11-03T07:53:04.051242,47.6,134.22,54.1,1478195584.0512176,112.0,88.5
55.3,15.9,24.471,2.9899842499999996,2016-11-03T07:53:05.431192,48.1,134.219,54.1,1478195585.4311633,112.5,88.5
55.3,15.9,24.463,2.9917761499999997,2016-11-03T07:53:06.812242,48.1,134.237,54.1,1478195586.8122127,112.5,86.6
57.1,15.9,24.451,2.991079299999999,2016-11-03T07:53:08.193272,48.1,134.23,54.6,1478195588.1932476,113.0,88.5
55.3,15.9,24.443,2.993966249999999,2016-11-03T07:53:09.579173,48.1,134.259,54.1,1478195589.579142,112.5,86.6
57.1,15.9,24.433,2.9946630999999995,2016-11-03T07:53:10.959957,48.6,134.266,54.9,1478195590.9599283,113.8,90.3
57.1,15.9,24.422,2.996355449999999,2016-11-03T07:53:12.340369,48.6,134.283,54.6,1478195592.3403401,113.5,88.5
57.1,16.1,24.405,2.9912784,2016-11-03T07:53:13.726104,48.6,134.232,55.1,1478195593.726075,114.3,90.3
57.1,15.9,24.385,2.9878937000000008,2016-11-03T07:53:15.106969,48.1,134.198,54.6,1478195595.1069415,113.0,88.5
55.3,15.9,24.359,2.9976495999999995,2016-11-03T07:53:16.486917,48.1,134.296,54.1,1478195596.4868925,112.8,86.6
57.1,15.9,24.337,2.996952749999999,2016-11-03T07:53:17.867546,48.3,134.289,54.6,1478195597.8675168,113.3,86.6
55.3,15.9,24.319,2.9953599499999997,2016-11-03T07:53:19.251857,48.1,134.273,54.1,1478195599.25183,113.0,88.5
55.3,15.9,24.301,2.993468499999999,2016-11-03T07:53:20.637522,48.1,134.254,54.4,1478195600.637499,113.0,86.6
57.1,15.9,24.283,2.9888892,2016-11-03T07:53:22.017157,48.3,134.208,54.6,1478195602.0171266,113.3,86.6
55.3,15.9,24.266,2.992672100000001,2016-11-03T07:53:23.397167,48.1,134.246,54.1,1478195603.397138,113.0,86.6
55.3,15.9,24.25,2.99416535,2016-11-03T07:53:24.783003,47.8,134.261,54.1,1478195604.7829778,112.5,88.5
55.3,15.9,24.236,2.9953599499999997,2016-11-03T07:53:26.163089,47.6,134.273,54.1,1478195606.163057,112.2,88.5
55.3,15.6,24.223,2.9982468999999994,2016-11-03T07:53:27.548413,47.6,134.302,53.6,1478195607.5483878,112.0,88.5
55.3,15.9,24.211,2.996853200000001,2016-11-03T07:53:28.929263,47.6,134.288,53.9,1478195608.9292367,111.7,86.6
55.3,15.6,24.2,2.9952603999999994,2016-11-03T07:53:30.309338,47.3,134.272,53.6,1478195610.3093107,111.5,88.5
55.3,15.9,24.191,2.9918757,2016-11-03T07:53:31.694750,47.6,134.238,53.9,1478195611.6947274,111.7,88.5
55.3,15.6,24.178,2.996454999999999,2016-11-03T07:53:33.075487,47.3,134.284,53.6,1478195613.0754476,111.5,86.6
55.3,15.6,24.17,2.9957581499999986,2016-11-03T07:53:34.456612,47.3,134.277,53.6,1478195614.4565856,111.5,88.5
55.3,15.6,24.159,2.9986451000000014,2016-11-03T07:53:35.841690,47.3,134.306,53.6,1478195615.8416631,111.2,88.5
55.3,15.4,24.15,2.9894865,2016-11-03T07:53:37.227497,47.1,134.214,53.1,1478195617.2274668,110.5,86.6
55.3,15.4,24.137,2.996753650000001,2016-11-03T07:53:38.616112,46.8,134.287,53.1,1478195618.616084,110.2,84.8
55.3,15.4,24.131,2.9915770500000014,2016-11-03T07:53:39.996121,46.8,134.235,52.9,1478195619.996098,110.0,86.6
55.3,15.4,24.121,2.9918757,2016-11-03T07:53:41.378541,46.6,134.238,52.9,1478195621.37852,110.0,86.6
55.3,15.4,24.116,2.9949617500000008,2016-11-03T07:53:42.763582,46.8,134.269,52.9,1478195622.7635584,110.0,84.8
55.3,15.4,24.102,2.988491000000001,2016-11-03T07:53:44.143423,46.6,134.204,53.1,1478195624.1433923,110.2,86.6
55.3,15.4,24.094,2.9948622,2016-11-03T07:53:45.528823,46.6,134.268,52.9,1478195625.5287952,110.0,86.6
55.3,15.4,24.087,2.997052299999999,2016-11-03T07:53:46.908882,46.6,134.29,52.9,1478195626.908852,110.0,86.6
55.3,15.4,24.081,2.9972514,2016-11-03T07:53:48.292943,46.6,134.292,52.9,1478195628.292917,110.0,84.8
53.5,15.4,24.069,2.9930703000000003,2016-11-03T07:53:49.677811,46.6,134.25,52.9,1478195629.6777837,110.0,84.8
53.5,15.4,24.06,2.9901833500000006,2016-11-03T07:53:51.058732,46.6,134.221,52.9,1478195631.0587,110.0,84.8
55.3,15.4,24.047,2.993468499999999,2016-11-03T07:53:52.438584,46.8,134.254,53.1,1478195632.4385579,110.7,84.8
55.3,15.6,24.037,2.9919752500000003,2016-11-03T07:53:53.819740,47.1,134.239,53.6,1478195633.8197105,111.5,88.5
55.3,15.6,24.023,2.993368949999999,2016-11-03T07:53:55.199949,46.8,134.253,53.4,1478195635.1999187,111.0,84.8
53.5,15.4,24.017,3.0080028000000008,2016-11-03T07:53:56.584677,46.1,134.4,52.1,1478195636.5846472,109.2,86.6
